TRANSACTION_DATE,ACTIVE_WALLETS
2021-12-20 00:00:00.000,389546
2021-12-21 00:00:00.000,370545
2021-12-22 00:00:00.000,422110
2021-12-23 00:00:00.000,393349
2021-12-24 00:00:00.000,434907
2021-12-25 00:00:00.000,441710
2021-12-26 00:00:00.000,394365
2021-12-27 00:00:00.000,393070
2021-12-28 00:00:00.000,385681
2021-12-29 00:00:00.000,369952
2021-12-30 00:00:00.000,396929
2021-12-31 00:00:00.000,374555
2022-01-01 00:00:00.000,387518
2022-01-02 00:00:00.000,342634
2022-01-03 00:00:00.000,367991
2022-01-04 00:00:00.000,379249
2022-01-05 00:00:00.000,379577
2022-01-06 00:00:00.000,386516
2022-01-07 00:00:00.000,377151
2022-01-08 00:00:00.000,371332
2022-01-09 00:00:00.000,328330
2022-01-10 00:00:00.000,334991
2022-01-11 00:00:00.000,379191
2022-01-12 00:00:00.000,425165
2022-01-13 00:00:00.000,421127
2022-01-14 00:00:00.000,388713
2022-01-15 00:00:00.000,390408
2022-01-16 00:00:00.000,380865
2022-01-17 00:00:00.000,378475
2022-01-18 00:00:00.000,369866
2022-01-19 00:00:00.000,380936
2022-01-20 00:00:00.000,379759
2022-01-21 00:00:00.000,346707
2022-01-22 00:00:00.000,367905
2022-01-23 00:00:00.000,343863
2022-01-24 00:00:00.000,344181
2022-01-25 00:00:00.000,350846
2022-01-26 00:00:00.000,341829
2022-01-27 00:00:00.000,333153
2022-01-28 00:00:00.000,353910
2022-01-29 00:00:00.000,351795
2022-01-30 00:00:00.000,365099
2022-01-31 00:00:00.000,380298
2022-02-01 00:00:00.000,374716
2022-02-02 00:00:00.000,362681
2022-02-03 00:00:00.000,350693
2022-02-04 00:00:00.000,388100
2022-02-05 00:00:00.000,419965
2022-02-06 00:00:00.000,407317
2022-02-07 00:00:00.000,378786
2022-02-08 00:00:00.000,389807
2022-02-09 00:00:00.000,397404
2022-02-10 00:00:00.000,403656
2022-02-11 00:00:00.000,405714
2022-02-12 00:00:00.000,397942
2022-02-13 00:00:00.000,409959
2022-02-14 00:00:00.000,404849
2022-02-15 00:00:00.000,391484
2022-02-16 00:00:00.000,369368
2022-02-17 00:00:00.000,365904
2022-02-18 00:00:00.000,333950
2022-02-19 00:00:00.000,361004
2022-02-20 00:00:00.000,377355
2022-02-21 00:00:00.000,338498
2022-02-22 00:00:00.000,349413
2022-02-23 00:00:00.000,364737
2022-02-24 00:00:00.000,378488
2022-02-25 00:00:00.000,386463
2022-02-26 00:00:00.000,414979
2022-02-27 00:00:00.000,388011
2022-02-28 00:00:00.000,367433
2022-03-01 00:00:00.000,390738
2022-03-02 00:00:00.000,412565
2022-03-03 00:00:00.000,405259
2022-03-04 00:00:00.000,397635
2022-03-05 00:00:00.000,378189
2022-03-06 00:00:00.000,392022
2022-03-07 00:00:00.000,399885
2022-03-08 00:00:00.000,460531
2022-03-09 00:00:00.000,440748
2022-03-10 00:00:00.000,513591
2022-03-11 00:00:00.000,399157
2022-03-12 00:00:00.000,409965
2022-03-13 00:00:00.000,374959
2022-03-14 00:00:00.000,379190
2022-03-15 00:00:00.000,446085
2022-03-16 00:00:00.000,504752
2022-03-17 00:00:00.000,388097
2022-03-18 00:00:00.000,513637
2022-03-19 00:00:00.000,412816
2022-03-20 00:00:00.000,402440
2022-03-21 00:00:00.000,438865
2022-03-22 00:00:00.000,473329
2022-03-23 00:00:00.000,418898
2022-03-24 00:00:00.000,399100
2022-03-25 00:00:00.000,396222
2022-03-26 00:00:00.000,411305
2022-03-27 00:00:00.000,395740
2022-03-28 00:00:00.000,401417
2022-03-29 00:00:00.000,403404
2022-03-30 00:00:00.000,387178
2022-03-31 00:00:00.000,387042
2022-04-01 00:00:00.000,371346
2022-04-02 00:00:00.000,346967
2022-04-03 00:00:00.000,333167
2022-04-04 00:00:00.000,327767
2022-04-05 00:00:00.000,341385
2022-04-06 00:00:00.000,348681
2022-04-07 00:00:00.000,342338
2022-04-08 00:00:00.000,338387
2022-04-09 00:00:00.000,368524
2022-04-10 00:00:00.000,369066
2022-04-11 00:00:00.000,357420
2022-04-12 00:00:00.000,343565
2022-04-13 00:00:00.000,324508
2022-04-14 00:00:00.000,371702
2022-04-15 00:00:00.000,362399
2022-04-16 00:00:00.000,360933
2022-04-17 00:00:00.000,343484
2022-04-18 00:00:00.000,361217
2022-04-19 00:00:00.000,455129
2022-04-20 00:00:00.000,466571
2022-04-21 00:00:00.000,352087
2022-04-22 00:00:00.000,373181
2022-04-23 00:00:00.000,355360
2022-04-24 00:00:00.000,373744
2022-04-25 00:00:00.000,369712
2022-04-26 00:00:00.000,369371
2022-04-27 00:00:00.000,375190
2022-04-28 00:00:00.000,379585
2022-04-29 00:00:00.000,373947
2022-04-30 00:00:00.000,391194
2022-05-01 00:00:00.000,335152
2022-05-02 00:00:00.000,324254
2022-05-03 00:00:00.000,318905
2022-05-04 00:00:00.000,359182
2022-05-05 00:00:00.000,396640
2022-05-06 00:00:00.000,361917
2022-05-07 00:00:00.000,355118
2022-05-08 00:00:00.000,380009
2022-05-09 00:00:00.000,377215
2022-05-10 00:00:00.000,389663
2022-05-11 00:00:00.000,334767
2022-05-12 00:00:00.000,458285
2022-05-13 00:00:00.000,486911
2022-05-14 00:00:00.000,374576
2022-05-15 00:00:00.000,367474
2022-05-16 00:00:00.000,387357
2022-05-17 00:00:00.000,371284
2022-05-18 00:00:00.000,430244
2022-05-19 00:00:00.000,368110
2022-05-20 00:00:00.000,356246
2022-05-21 00:00:00.000,368388
2022-05-22 00:00:00.000,349389
2022-05-23 00:00:00.000,347370
2022-05-24 00:00:00.000,361074
2022-05-25 00:00:00.000,337014
2022-05-26 00:00:00.000,306054
2022-05-27 00:00:00.000,323553
2022-05-28 00:00:00.000,365838
2022-05-29 00:00:00.000,351642
2022-05-30 00:00:00.000,302843
2022-05-31 00:00:00.000,365323
2022-06-01 00:00:00.000,327004
2022-06-02 00:00:00.000,295697
2022-06-03 00:00:00.000,301193
2022-06-04 00:00:00.000,287966
2022-06-05 00:00:00.000,288212
2022-06-06 00:00:00.000,313818
2022-06-07 00:00:00.000,302566
2022-06-08 00:00:00.000,284648
2022-06-09 00:00:00.000,304196
2022-06-10 00:00:00.000,337953
2022-06-11 00:00:00.000,331569
2022-06-12 00:00:00.000,307652
2022-06-13 00:00:00.000,307469
2022-06-14 00:00:00.000,309609
2022-06-15 00:00:00.000,311276
2022-06-16 00:00:00.000,344318
2022-06-17 00:00:00.000,363616
2022-06-18 00:00:00.000,315862
2022-06-19 00:00:00.000,325354
2022-06-20 00:00:00.000,327899
2022-06-21 00:00:00.000,318747
2022-06-22 00:00:00.000,314364
2022-06-23 00:00:00.000,307638
2022-06-24 00:00:00.000,325224
2022-06-25 00:00:00.000,283404
2022-06-26 00:00:00.000,271260
2022-06-27 00:00:00.000,317154
2022-06-28 00:00:00.000,296752
2022-06-29 00:00:00.000,296116
2022-06-30 00:00:00.000,305681
2022-07-01 00:00:00.000,362338
2022-07-02 00:00:00.000,379634
2022-07-03 00:00:00.000,350429
2022-07-04 00:00:00.000,351386
2022-07-05 00:00:00.000,351328
2022-07-06 00:00:00.000,358371
2022-07-07 00:00:00.000,371407
2022-07-08 00:00:00.000,359753
2022-07-09 00:00:00.000,363882
2022-07-10 00:00:00.000,372000
2022-07-11 00:00:00.000,338151
2022-07-12 00:00:00.000,345380
2022-07-13 00:00:00.000,378381
2022-07-14 00:00:00.000,401630
2022-07-15 00:00:00.000,431693
2022-07-16 00:00:00.000,471624
2022-07-17 00:00:00.000,438716
2022-07-18 00:00:00.000,384636
2022-07-19 00:00:00.000,367817
2022-07-20 00:00:00.000,384375
2022-07-21 00:00:00.000,401223
2022-07-22 00:00:00.000,417775
2022-07-23 00:00:00.000,382091
2022-07-24 00:00:00.000,376696
2022-07-25 00:00:00.000,494271
2022-07-26 00:00:00.000,955762
2022-07-27 00:00:00.000,405456
2022-07-28 00:00:00.000,381835
2022-07-29 00:00:00.000,414077
2022-07-30 00:00:00.000,416294
2022-07-31 00:00:00.000,415450
2022-08-01 00:00:00.000,550241
2022-08-02 00:00:00.000,421077
2022-08-03 00:00:00.000,445388
2022-08-04 00:00:00.000,713397
2022-08-05 00:00:00.000,434926
2022-08-06 00:00:00.000,438774
2022-08-07 00:00:00.000,436457
2022-08-08 00:00:00.000,391628
2022-08-09 00:00:00.000,372587
2022-08-10 00:00:00.000,378375
2022-08-11 00:00:00.000,350435
2022-08-12 00:00:00.000,383964
2022-08-13 00:00:00.000,382651
2022-08-14 00:00:00.000,371202
2022-08-15 00:00:00.000,349172
2022-08-16 00:00:00.000,381692
2022-08-17 00:00:00.000,389182
2022-08-18 00:00:00.000,399598
2022-08-19 00:00:00.000,359542
2022-08-20 00:00:00.000,354983
2022-08-21 00:00:00.000,376235
2022-08-22 00:00:00.000,346584
2022-08-23 00:00:00.000,350848
2022-08-24 00:00:00.000,350868
2022-08-25 00:00:00.000,365520
2022-08-26 00:00:00.000,345115
2022-08-27 00:00:00.000,358195
2022-08-28 00:00:00.000,345683
2022-08-29 00:00:00.000,337261
2022-08-30 00:00:00.000,324423
2022-08-31 00:00:00.000,324975
2022-09-01 00:00:00.000,348759
2022-09-02 00:00:00.000,370991
2022-09-03 00:00:00.000,395093
2022-09-04 00:00:00.000,456075
2022-09-05 00:00:00.000,385867
2022-09-06 00:00:00.000,361661
2022-09-07 00:00:00.000,339170
2022-09-08 00:00:00.000,365801
2022-09-09 00:00:00.000,378906
2022-09-10 00:00:00.000,357470
2022-09-11 00:00:00.000,349771
2022-09-12 00:00:00.000,342342
2022-09-13 00:00:00.000,367492
2022-09-14 00:00:00.000,390083
2022-09-15 00:00:00.000,420590
2022-09-16 00:00:00.000,439953
2022-09-17 00:00:00.000,564100
2022-09-18 00:00:00.000,392066
2022-09-19 00:00:00.000,369927
2022-09-20 00:00:00.000,370460
2022-09-21 00:00:00.000,357700
2022-09-22 00:00:00.000,373586
2022-09-23 00:00:00.000,393530
2022-09-24 00:00:00.000,425162
2022-09-25 00:00:00.000,385478
2022-09-26 00:00:00.000,391078
2022-09-27 00:00:00.000,449034
2022-09-28 00:00:00.000,351731
2022-09-29 00:00:00.000,375459
2022-09-30 00:00:00.000,371714
2022-10-01 00:00:00.000,360923
2022-10-02 00:00:00.000,359484
2022-10-03 00:00:00.000,340224
2022-10-04 00:00:00.000,354506
2022-10-05 00:00:00.000,366662
2022-10-06 00:00:00.000,419098
2022-10-07 00:00:00.000,407631
2022-10-08 00:00:00.000,445539
2022-10-09 00:00:00.000,473499
2022-10-10 00:00:00.000,461419
2022-10-11 00:00:00.000,440336
2022-10-12 00:00:00.000,409719
2022-10-13 00:00:00.000,369197
2022-10-14 00:00:00.000,356819
2022-10-15 00:00:00.000,390718
2022-10-16 00:00:00.000,346667
2022-10-17 00:00:00.000,333551
2022-10-18 00:00:00.000,312291
2022-10-19 00:00:00.000,329822
2022-10-20 00:00:00.000,367946
2022-10-21 00:00:00.000,364070
2022-10-22 00:00:00.000,323444
2022-10-23 00:00:00.000,338930
2022-10-24 00:00:00.000,347910
2022-10-25 00:00:00.000,336437
2022-10-26 00:00:00.000,368094
2022-10-27 00:00:00.000,380559
2022-10-28 00:00:00.000,332118
2022-10-29 00:00:00.000,333624
2022-10-30 00:00:00.000,329423
2022-10-31 00:00:00.000,342410
2022-11-01 00:00:00.000,358608
2022-11-02 00:00:00.000,319868
2022-11-03 00:00:00.000,349956
2022-11-04 00:00:00.000,316020
2022-11-05 00:00:00.000,327983
2022-11-06 00:00:00.000,299899
2022-11-07 00:00:00.000,348533
2022-11-08 00:00:00.000,328321
2022-11-09 00:00:00.000,357649
2022-11-10 00:00:00.000,339584
2022-11-11 00:00:00.000,331893
2022-11-12 00:00:00.000,328067
2022-11-13 00:00:00.000,308363
2022-11-14 00:00:00.000,339793
2022-11-15 00:00:00.000,366202
2022-11-16 00:00:00.000,358537
2022-11-17 00:00:00.000,376300
2022-11-18 00:00:00.000,351822
2022-11-19 00:00:00.000,320781
2022-11-20 00:00:00.000,295341
2022-11-21 00:00:00.000,297113
2022-11-22 00:00:00.000,301848
2022-11-23 00:00:00.000,333427
2022-11-24 00:00:00.000,364870
2022-11-25 00:00:00.000,387852
2022-11-26 00:00:00.000,357767
2022-11-27 00:00:00.000,328091
2022-11-28 00:00:00.000,423308
2022-11-29 00:00:00.000,376154
2022-11-30 00:00:00.000,333384
2022-12-01 00:00:00.000,311180
2022-12-02 00:00:00.000,377569
2022-12-03 00:00:00.000,363634
2022-12-04 00:00:00.000,389301
2022-12-05 00:00:00.000,346018
2022-12-06 00:00:00.000,347056
2022-12-07 00:00:00.000,308020
2022-12-08 00:00:00.000,307416
2022-12-09 00:00:00.000,1354074
2022-12-10 00:00:00.000,503301
2022-12-11 00:00:00.000,460587
2022-12-12 00:00:00.000,487656
2022-12-13 00:00:00.000,356720
2022-12-14 00:00:00.000,363740
2022-12-15 00:00:00.000,364543
2022-12-16 00:00:00.000,399796
2022-12-17 00:00:00.000,341651
2022-12-18 00:00:00.000,279043
2022-12-19 00:00:00.000,321959
2022-12-20 00:00:00.000,311163
2022-12-21 00:00:00.000,363517
2022-12-22 00:00:00.000,330715
2022-12-23 00:00:00.000,341844
2022-12-24 00:00:00.000,315112
2022-12-25 00:00:00.000,304814
2022-12-26 00:00:00.000,317084
2022-12-27 00:00:00.000,334727
2022-12-28 00:00:00.000,311603
2022-12-29 00:00:00.000,298279
2022-12-30 00:00:00.000,310024
2022-12-31 00:00:00.000,280396
2023-01-01 00:00:00.000,228385
2023-01-02 00:00:00.000,274554
2023-01-03 00:00:00.000,287334
2023-01-04 00:00:00.000,334456
2023-01-05 00:00:00.000,454970
2023-01-06 00:00:00.000,321370
2023-01-07 00:00:00.000,327274
2023-01-08 00:00:00.000,583824
2023-01-09 00:00:00.000,376589
2023-01-10 00:00:00.000,344584
2023-01-11 00:00:00.000,353869
2023-01-12 00:00:00.000,362187
2023-01-13 00:00:00.000,341453
2023-01-14 00:00:00.000,370213
2023-01-15 00:00:00.000,321173
2023-01-16 00:00:00.000,347008
2023-01-17 00:00:00.000,335620
2023-01-18 00:00:00.000,400373
2023-01-19 00:00:00.000,321936
2023-01-20 00:00:00.000,333725
2023-01-21 00:00:00.000,331396
2023-01-22 00:00:00.000,288798
2023-01-23 00:00:00.000,301488
2023-01-24 00:00:00.000,314105
2023-01-25 00:00:00.000,320185
2023-01-26 00:00:00.000,338913
2023-01-27 00:00:00.000,367813
2023-01-28 00:00:00.000,311635
2023-01-29 00:00:00.000,319958
2023-01-30 00:00:00.000,360602
2023-01-31 00:00:00.000,361157
2023-02-01 00:00:00.000,346136
2023-02-02 00:00:00.000,358958
2023-02-03 00:00:00.000,334238
2023-02-04 00:00:00.000,342187
2023-02-05 00:00:00.000,355631
2023-02-06 00:00:00.000,334885
2023-02-07 00:00:00.000,351041
2023-02-08 00:00:00.000,350839
2023-02-09 00:00:00.000,329498
2023-02-10 00:00:00.000,339817
2023-02-11 00:00:00.000,311810
2023-02-12 00:00:00.000,309381
2023-02-13 00:00:00.000,349709
2023-02-14 00:00:00.000,383807
2023-02-15 00:00:00.000,370547
2023-02-16 00:00:00.000,360482
2023-02-17 00:00:00.000,340489
2023-02-18 00:00:00.000,315473
2023-02-19 00:00:00.000,308000
2023-02-20 00:00:00.000,331132
2023-02-21 00:00:00.000,357649
2023-02-22 00:00:00.000,355903
2023-02-23 00:00:00.000,391833
2023-02-24 00:00:00.000,410333
2023-02-25 00:00:00.000,374148
2023-02-26 00:00:00.000,373599
2023-02-27 00:00:00.000,372110
2023-02-28 00:00:00.000,338445
2023-03-01 00:00:00.000,351802
2023-03-02 00:00:00.000,381381
2023-03-03 00:00:00.000,362058
2023-03-04 00:00:00.000,316207
2023-03-05 00:00:00.000,299316
2023-03-06 00:00:00.000,329505
2023-03-07 00:00:00.000,327623
2023-03-08 00:00:00.000,321992
2023-03-09 00:00:00.000,344053
2023-03-10 00:00:00.000,340681
2023-03-11 00:00:00.000,306044
2023-03-12 00:00:00.000,324929
2023-03-13 00:00:00.000,455820
2023-03-14 00:00:00.000,381069
2023-03-15 00:00:00.000,375835
2023-03-16 00:00:00.000,343676
2023-03-17 00:00:00.000,370541
2023-03-18 00:00:00.000,354113
2023-03-19 00:00:00.000,327857
2023-03-20 00:00:00.000,392408
2023-03-21 00:00:00.000,375447
2023-03-22 00:00:00.000,373266
2023-03-23 00:00:00.000,374225
2023-03-24 00:00:00.000,362312
2023-03-25 00:00:00.000,355029
2023-03-26 00:00:00.000,331759
2023-03-27 00:00:00.000,353619
2023-03-28 00:00:00.000,407540
2023-03-29 00:00:00.000,426816
2023-03-30 00:00:00.000,430725
2023-03-31 00:00:00.000,403142
2023-04-01 00:00:00.000,354957
2023-04-02 00:00:00.000,330973
2023-04-03 00:00:00.000,345525
2023-04-04 00:00:00.000,360948
2023-04-05 00:00:00.000,390299
2023-04-06 00:00:00.000,350441
2023-04-07 00:00:00.000,372875
2023-04-08 00:00:00.000,315363
2023-04-09 00:00:00.000,310013
2023-04-10 00:00:00.000,369750
2023-04-11 00:00:00.000,385030
2023-04-12 00:00:00.000,363521
2023-04-13 00:00:00.000,433304
2023-04-14 00:00:00.000,453064
2023-04-15 00:00:00.000,447004
2023-04-16 00:00:00.000,303688
2023-04-17 00:00:00.000,304834
2023-04-18 00:00:00.000,304417
2023-04-19 00:00:00.000,284045
2023-04-20 00:00:00.000,302499
2023-04-21 00:00:00.000,323746
2023-04-22 00:00:00.000,260715
2023-04-23 00:00:00.000,245097
2023-04-24 00:00:00.000,277345
2023-04-25 00:00:00.000,309762
2023-04-26 00:00:00.000,305473
2023-04-27 00:00:00.000,304557
2023-04-28 00:00:00.000,313572
2023-04-29 00:00:00.000,287620
2023-04-30 00:00:00.000,286675
2023-05-01 00:00:00.000,289283
2023-05-02 00:00:00.000,302686
2023-05-03 00:00:00.000,329688
2023-05-04 00:00:00.000,313344
2023-05-05 00:00:00.000,342264
2023-05-06 00:00:00.000,291813
2023-05-07 00:00:00.000,280267
2023-05-08 00:00:00.000,318722
2023-05-09 00:00:00.000,323709
2023-05-10 00:00:00.000,303169
2023-05-11 00:00:00.000,294902
2023-05-12 00:00:00.000,327632
2023-05-13 00:00:00.000,335823
2023-05-14 00:00:00.000,340697
2023-05-15 00:00:00.000,342493
2023-05-16 00:00:00.000,322368
2023-05-17 00:00:00.000,322121
2023-05-18 00:00:00.000,309093
2023-05-19 00:00:00.000,333284
2023-05-20 00:00:00.000,394182
2023-05-21 00:00:00.000,352760
2023-05-22 00:00:00.000,322994
2023-05-23 00:00:00.000,330947
2023-05-24 00:00:00.000,325092
2023-05-25 00:00:00.000,333285
2023-05-26 00:00:00.000,340593
2023-05-27 00:00:00.000,337637
2023-05-28 00:00:00.000,297298
2023-05-29 00:00:00.000,332972
2023-05-30 00:00:00.000,380647
2023-05-31 00:00:00.000,364884
2023-06-01 00:00:00.000,320552
2023-06-02 00:00:00.000,395368
2023-06-03 00:00:00.000,347535
2023-06-04 00:00:00.000,323484
2023-06-05 00:00:00.000,401727
2023-06-06 00:00:00.000,359970
2023-06-07 00:00:00.000,364541
2023-06-08 00:00:00.000,320235
2023-06-09 00:00:00.000,336096
2023-06-10 00:00:00.000,429811
2023-06-11 00:00:00.000,473344
2023-06-12 00:00:00.000,336673
2023-06-13 00:00:00.000,323823
2023-06-14 00:00:00.000,364772
2023-06-15 00:00:00.000,410781
2023-06-16 00:00:00.000,406585
2023-06-17 00:00:00.000,363859
2023-06-18 00:00:00.000,359915
2023-06-19 00:00:00.000,371406
2023-06-20 00:00:00.000,327275
2023-06-21 00:00:00.000,369418
2023-06-22 00:00:00.000,340386
2023-06-23 00:00:00.000,369213
2023-06-24 00:00:00.000,313445
2023-06-25 00:00:00.000,294904
2023-06-26 00:00:00.000,326777
2023-06-27 00:00:00.000,331893
2023-06-28 00:00:00.000,351170
2023-06-29 00:00:00.000,304809
2023-06-30 00:00:00.000,374166
2023-07-01 00:00:00.000,323652
2023-07-02 00:00:00.000,284938
2023-07-03 00:00:00.000,327275
2023-07-04 00:00:00.000,292027
2023-07-05 00:00:00.000,227095
2023-07-06 00:00:00.000,256950
2023-07-07 00:00:00.000,284864
2023-07-08 00:00:00.000,292476
2023-07-09 00:00:00.000,283600
2023-07-10 00:00:00.000,348686
2023-07-11 00:00:00.000,356438
2023-07-12 00:00:00.000,314682
2023-07-13 00:00:00.000,333096
2023-07-14 00:00:00.000,371230
2023-07-15 00:00:00.000,307645
2023-07-16 00:00:00.000,275911
2023-07-17 00:00:00.000,289622
2023-07-18 00:00:00.000,371880
2023-07-19 00:00:00.000,341481
2023-07-20 00:00:00.000,301002
2023-07-21 00:00:00.000,327926
2023-07-22 00:00:00.000,299961
2023-07-23 00:00:00.000,292659
2023-07-24 00:00:00.000,299817
2023-07-25 00:00:00.000,278618
2023-07-26 00:00:00.000,302716
2023-07-27 00:00:00.000,291106
2023-07-28 00:00:00.000,304862
2023-07-29 00:00:00.000,299102
2023-07-30 00:00:00.000,314954
2023-07-31 00:00:00.000,364280
2023-08-01 00:00:00.000,307791
2023-08-02 00:00:00.000,312800
2023-08-03 00:00:00.000,331603
2023-08-04 00:00:00.000,355165
2023-08-05 00:00:00.000,302947
2023-08-06 00:00:00.000,289058
2023-08-07 00:00:00.000,300008
2023-08-08 00:00:00.000,312477
2023-08-09 00:00:00.000,361120
2023-08-10 00:00:00.000,317068
2023-08-11 00:00:00.000,337051
2023-08-12 00:00:00.000,300517
2023-08-13 00:00:00.000,287715
2023-08-14 00:00:00.000,318482
2023-08-15 00:00:00.000,332381
2023-08-16 00:00:00.000,313264
2023-08-17 00:00:00.000,319212
2023-08-18 00:00:00.000,348681
2023-08-19 00:00:00.000,376819
2023-08-20 00:00:00.000,303513
2023-08-21 00:00:00.000,299140
2023-08-22 00:00:00.000,301153
2023-08-23 00:00:00.000,310918
2023-08-24 00:00:00.000,318151
2023-08-25 00:00:00.000,297968
2023-08-26 00:00:00.000,347409
2023-08-27 00:00:00.000,303153
2023-08-28 00:00:00.000,275508
2023-08-29 00:00:00.000,301182
2023-08-30 00:00:00.000,333045
2023-08-31 00:00:00.000,311588
2023-09-01 00:00:00.000,332836
2023-09-02 00:00:00.000,395327
2023-09-03 00:00:00.000,413417
2023-09-04 00:00:00.000,288307
2023-09-05 00:00:00.000,316594
2023-09-06 00:00:00.000,353736
2023-09-07 00:00:00.000,323647
2023-09-08 00:00:00.000,318217
2023-09-09 00:00:00.000,298965
2023-09-10 00:00:00.000,271539
2023-09-11 00:00:00.000,356989
2023-09-12 00:00:00.000,439278
2023-09-13 00:00:00.000,1027613
2023-09-14 00:00:00.000,377324
2023-09-15 00:00:00.000,320529
2023-09-16 00:00:00.000,303137
2023-09-17 00:00:00.000,289868
2023-09-18 00:00:00.000,312835
2023-09-19 00:00:00.000,320126
2023-09-20 00:00:00.000,325389
2023-09-21 00:00:00.000,462902
2023-09-22 00:00:00.000,325739
2023-09-23 00:00:00.000,300837
2023-09-24 00:00:00.000,293008
2023-09-25 00:00:00.000,314030
2023-09-26 00:00:00.000,334293
2023-09-27 00:00:00.000,335162
2023-09-28 00:00:00.000,346753
2023-09-29 00:00:00.000,343880
2023-09-30 00:00:00.000,315647
2023-10-01 00:00:00.000,297940
2023-10-02 00:00:00.000,302540
2023-10-03 00:00:00.000,312445
2023-10-04 00:00:00.000,319477
2023-10-05 00:00:00.000,310386
2023-10-06 00:00:00.000,331230
2023-10-07 00:00:00.000,342668
2023-10-08 00:00:00.000,297978
2023-10-09 00:00:00.000,315106
2023-10-10 00:00:00.000,315021
2023-10-11 00:00:00.000,333111
2023-10-12 00:00:00.000,325978
2023-10-13 00:00:00.000,320260
2023-10-14 00:00:00.000,288433
2023-10-15 00:00:00.000,307851
2023-10-16 00:00:00.000,325427
2023-10-17 00:00:00.000,319925
2023-10-18 00:00:00.000,311340
2023-10-19 00:00:00.000,298290
2023-10-20 00:00:00.000,354225
2023-10-21 00:00:00.000,306212
2023-10-22 00:00:00.000,308556
2023-10-23 00:00:00.000,323946
2023-10-24 00:00:00.000,339761
2023-10-25 00:00:00.000,324217
2023-10-26 00:00:00.000,333990
2023-10-27 00:00:00.000,311525
2023-10-28 00:00:00.000,305485
2023-10-29 00:00:00.000,310140
2023-10-30 00:00:00.000,326816
2023-10-31 00:00:00.000,322278
2023-11-01 00:00:00.000,324907
2023-11-02 00:00:00.000,316574
2023-11-03 00:00:00.000,328699
2023-11-04 00:00:00.000,293978
2023-11-05 00:00:00.000,296454
2023-11-06 00:00:00.000,312294
2023-11-07 00:00:00.000,320532
2023-11-08 00:00:00.000,313846
2023-11-09 00:00:00.000,351625
2023-11-10 00:00:00.000,368737
2023-11-11 00:00:00.000,328101
2023-11-12 00:00:00.000,308167
2023-11-13 00:00:00.000,295689
2023-11-14 00:00:00.000,296473
2023-11-15 00:00:00.000,312048
2023-11-16 00:00:00.000,323791
2023-11-17 00:00:00.000,314280
2023-11-18 00:00:00.000,299456
2023-11-19 00:00:00.000,300407
2023-11-20 00:00:00.000,357654
2023-11-21 00:00:00.000,335785
2023-11-22 00:00:00.000,343932
2023-11-23 00:00:00.000,343259
2023-11-24 00:00:00.000,333534
2023-11-25 00:00:00.000,306734
2023-11-26 00:00:00.000,297987
2023-11-27 00:00:00.000,300920
2023-11-28 00:00:00.000,310682
2023-11-29 00:00:00.000,314913
2023-11-30 00:00:00.000,319803
2023-12-01 00:00:00.000,336262
2023-12-02 00:00:00.000,316274
2023-12-03 00:00:00.000,318820
2023-12-04 00:00:00.000,361548
2023-12-05 00:00:00.000,347712
2023-12-06 00:00:00.000,343368
2023-12-07 00:00:00.000,368956
2023-12-08 00:00:00.000,388285
2023-12-09 00:00:00.000,364180
2023-12-10 00:00:00.000,349815
2023-12-11 00:00:00.000,327614
2023-12-12 00:00:00.000,326660
2023-12-13 00:00:00.000,315739
2023-12-14 00:00:00.000,346753
2023-12-15 00:00:00.000,338932
2023-12-16 00:00:00.000,309061
2023-12-17 00:00:00.000,329542
2023-12-18 00:00:00.000,340570
2023-12-19 00:00:00.000,373161
2023-12-20 00:00:00.000,419684
2023-12-21 00:00:00.000,432023
2023-12-22 00:00:00.000,423826
2023-12-23 00:00:00.000,364978
2023-12-24 00:00:00.000,372329
2023-12-25 00:00:00.000,360523
2023-12-26 00:00:00.000,369246
2023-12-27 00:00:00.000,370265
2023-12-28 00:00:00.000,408628
2023-12-29 00:00:00.000,350234
2023-12-30 00:00:00.000,367065
2023-12-31 00:00:00.000,350981
2024-01-01 00:00:00.000,412608
2024-01-02 00:00:00.000,380255
2024-01-03 00:00:00.000,339226
2024-01-04 00:00:00.000,346016
2024-01-05 00:00:00.000,340663
2024-01-06 00:00:00.000,323397
2024-01-07 00:00:00.000,397060
2024-01-08 00:00:00.000,360465
2024-01-09 00:00:00.000,362973
2024-01-10 00:00:00.000,501041
2024-01-11 00:00:00.000,452685
2024-01-12 00:00:00.000,438035
2024-01-13 00:00:00.000,344416
2024-01-14 00:00:00.000,266152
2024-01-15 00:00:00.000,343586
2024-01-16 00:00:00.000,327536
2024-01-17 00:00:00.000,331051
2024-01-18 00:00:00.000,360321
2024-01-19 00:00:00.000,381225
2024-01-20 00:00:00.000,353376
2024-01-21 00:00:00.000,375003
2024-01-22 00:00:00.000,341521
2024-01-23 00:00:00.000,360003
2024-01-24 00:00:00.000,355859
2024-01-25 00:00:00.000,403187
2024-01-26 00:00:00.000,414011
2024-01-27 00:00:00.000,442358
2024-01-28 00:00:00.000,410206
2024-01-29 00:00:00.000,393800
2024-01-30 00:00:00.000,410043
2024-01-31 00:00:00.000,377430
2024-02-01 00:00:00.000,373384
2024-02-02 00:00:00.000,377866
2024-02-03 00:00:00.000,359260
